uic;name;lon;lat
5433472;Drahotuse;17.682152;49.552429
5433474;Havírov-Sucha;18.460655;49.790796
5433475;Bzenec-Olsovec;17.294042;48.97056
5433477;Svitavy-Lany;16.498953;49.730125
5433482;Grygov;17.30524;49.534062
5433484;Horní Sucha;18.488407;49.792983
5433485;Brezany;16.367504;48.873162
5433492;Halenkov;18.153744;49.322309
5433494;Hladke Zivotice;17.985123;49.677943
5433495;Pravice;16.36991;48.849143
5433502;Huslenky;18.091972;49.303048
5433504;Hlucín;18.194808;49.900859
5433505;Bucovice;16.999458;49.145752
5433512;Huslenky Zastavka;18.119991;49.309321
5433514;Hnojník;18.538637;49.678842
5433515;Marefy;16.973077;49.149435
5433522;Nový Hrozenkov;18.177429;49.334541
5433524;Strítez u Ceskeho Tesina;18.568958;49.678784
5433525;Nevojice;17.04834;49.137088
5433532;Nový Hrozenkov Zastavka;18.204038;49.340884
5433534;Horní Tosanovice;18.503678;49.681085
5433535;Bylnice;18.014157;49.067772
5433542;Hanusovice;16.929483;50.071707
5433545;Svaty Stepan;18.035158;49.046039
5433552;Chrastice;16.948997;50.143766
5433554;Jakartovice;17.691794;49.917048
5433555;Bystrice nad Pernstejnem;16.24649;49.513907
5433562;Potucnik;16.963486;50.08008
5433564;Svobodné Hermanice;17.653159;49.943413
5433565;Rovne-Divisov;16.173363;49.54726
5433572;Vysoké Zibridovice;16.937783;50.116649
5433574;Hradec nad Moravicí;17.875946;49.877688
5433575;Rozsochy;16.194687;49.537459
5433582;Hanusovice Zastavka;16.921095;50.090354
5433584;Branka u Opavy;17.877726;49.88912
5433585;Bystrice pod Hostýnem;17.665526;49.392999
5433592;Hlubocky;17.408112;49.647289
5433594;Chuchelna;18.113164;49.988885
5433595;Hlinsko pod Hostýnem;17.631998;49.370998
5433602;Hlubocky-Mariánské Udolí;17.394775;49.613367
5433604;Bolatice;18.073263;49.963393
5433605;Loukov;17.716304;49.411273
5433612;Hlubocky Zastavka;17.403074;49.625816
5433614;Stepankovice;18.034755;49.950767
5433615;Bzenec;17.263151;48.969413
5433622;Hostasovice;18.016587;49.521014
5433624;Jablunkov-Návsí;18.754638;49.589956
5433625;Vracov;17.220605;48.976534
5433634;Bocanovice;18.741288;49.564339
5433635;Cejc;16.958665;48.942153
5433642;Horka nad Moravou;17.201514;49.637695
5433644;Jindrichov ve Slezsku;17.538575;50.248573
5433652;Horní Lidec;18.058316;49.188749
5433654;Jistebník;18.151081;49.749149
5433655;Dobronín;15.641692;49.478263
5433662;Morkov hlavní trat;18.069981;49.529019
5433672;Lidecko;18.044757;49.229296
5433674;Karviná hl. n.;18.52705;49.855467
5433675;Strítez u Jihlavy;15.625473;49.458911
5433682;Lidecko Ves;18.053078;49.209189
5433685;Kamenna;15.655155;49.507258
5433692;Strelna;18.100127;49.176355
5433702;Horní Lipova;17.082831;50.224558
5433704;Koprivnice;18.147241;49.595132
5433714;Koprivnice Zastavka;18.149599;49.603607
5433715;Dzbel;16.848275;49.610274
5433722;Hranice na Morave;17.741595;49.565548
5433725;Jesenec;16.860914;49.606349
5433732;Hranice na Morave mesto;17.741824;49.545802
5433735;Konice;16.883833;49.591579
5433742;Cernotin;17.773104;49.527378
5433745;Zlín-Malenovice;17.599364;49.209812
5433752;Hrubá Voda;17.438596;49.669781
5433754;Kravare ve Slezsku;18.00953;49.935052
5433755;Zlín stred;17.658175;49.226384
5433762;Hrubá Voda Zastavka;17.421778;49.668467
5433764;Kravare-Kouty;18.038318;49.931308
5433765;Zlín-Louky;17.623693;49.216489
5433772;Velká Kras;17.126999;50.362882
5433774;Malé Hostice;17.94531;49.932118
5433775;Zlín-Podvesna;17.691497;49.225835
5433782;Kobyla nad Vidnavkou;17.124489;50.337711
5433784;Velké Hostice;17.9688;49.938322
5433785;Zlín-Prstne;17.640622;49.219936
5433794;Zábreh u Hlucina;18.082632;49.924192
5433795;Zlín-Priluky;17.715469;49.220902
5433805;Greslové Mýto;15.874289;48.984597
5433812;Hustopece nad Becvou;17.864237;49.523632
5433815;Blizkovice;15.854338;49.00427
5433822;Milotice nad Becvou;17.835548;49.534254
5433825;Hodonice;16.164376;48.841461
5433832;Spicky;17.813009;49.536807
5433835;Dyje;16.119999;48.850267
5433842;Jablunka;17.947438;49.376762
5433845;Hodonín;17.122601;48.856614
5433852;Bystricka;17.958697;49.417331
5433855;Holesov;17.5709;49.327153
5433862;Javorník ve Slezsku;17.016123;50.395036
5433865;Dobrotice;17.60872;49.344739
5433872;Bernartice u Javornika;17.081617;50.396585
5433882;Horní Hermanice;17.10694;50.388003
5433892;Jeseník;17.194136;50.227846
5433895;Hradcovice;17.574694;49.044382
5433902;Jindrichov na Morave;16.990092;50.099654
5433904;Krnov;17.683277;50.089272
5433912;Nové Losiny;17.005656;50.116448
5433914;Krnov-Cvilin;17.71314;50.093808
5433915;Hrusky Zastavka;16.981458;48.787052
5433925;Hrusovany nad Jevisovkou;16.383612;48.810252
5433934;Kuncice pod Ondrejnikem;18.294553;49.534923
5433942;Loucna nad Desnou-Filipova;17.082494;50.054937
5433944;Kromeriz-Oskol;17.407481;49.291959
5433952;Kouty nad Desnou;17.104569;50.098968
5433955;Hrusovany u Brna;16.591398;49.034319
5433962;Loucna nad Desnou;17.086479;50.071324
5433965;Vojkovice nad Svratkou;16.597156;49.055719
5433972;Loucna nad Desnou Rejhotice;17.109053;50.061446
5433974;Lískovec u Frýdku;18.328476;49.698173
5433975;Zabcice;16.594839;49.011411
5433982;Libina;17.062728;49.878166
5433984;Louky nad Olsí;18.586748;49.795124
5433985;Hulín;17.476819;49.316254
5433992;Hrabisin;17.038371;49.907518
5433995;Brest (CZ);17.455337;49.349164
5434005;Trebetice;17.520245;49.317635
5434014;Opava Zastavka;17.934936;49.929351
5434015;Hustopece u Brna;16.735774;48.937575
5434024;Slavkov u Opavy;17.84779;49.916686
5434025;Hustenovice;17.465431;49.115238
5434034;Mesto Albrechtice;17.57864;50.168098
5434037;Chornice;16.741161;49.676294
5434042;Lipnik nad Becvou;17.57265;49.529261
5434044;Krásné Loucky;17.638062;50.125539
5434047;Mezihori;16.73824;49.702893
5434052;Lipová Lázne;17.131712;50.228685
5434054;Linhartovy;17.613996;50.136442
5434057;Nectava;16.772243;49.659791
5434062;Lipová Lázne jeskyne;17.143463;50.243763
5434064;Mladecko;17.713339;49.894355
5434067;Subirov;16.811986;49.624771
5434072;Lipová Lázne Zastavka;17.160099;50.229679
5434074;Dolní Zivotice;17.773561;49.894949
5434075;Chrlice;16.657168;49.132154
5434082;Litovel;17.074412;49.712705
5434084;Litultovice;17.734558;49.887497
5434092;Litovel predmestí;17.071392;49.694315
5434094;Stablovice;17.823793;49.901376
5434102;Cholina;17.061111;49.658044
5434104;Mosty u Jabl.(Mosty Kolo Jabl);18.751343;49.524457
5434105;Chropyne;17.362746;49.369043
5434112;Chudobin;17.036196;49.596971
5434114;Mosty u Jablunkova Zastavka;18.75112;49.508353
5434115;Vezky;17.416119;49.408405
5434122;Litovel mesto;17.070741;49.701374
5434124;Bohumín;18.359444;49.900731
5434125;Ivancice;16.37218;49.098244
5434132;Mladec;16.99998;49.606181
5434134;Dolní Lutyne;18.414269;49.912523
5434135;Ivancice mesto;16.382644;49.099076
5434142;Mladec Jeskyne;17.010984;49.605486
5434144;Nový Jicín mesto;18.008775;49.598979
5434145;Ivanovice na Hané;17.088091;49.306558
5434152;Myslechovice;17.048995;49.676683
5434154;Nový Jicín Zastavka;17.993532;49.611353
5434155;Hostice-Heroltice;17.059501;49.291614
5434162;Lukavice na Morave;16.91658;49.824949
5434164;Odry;17.833567;49.669755
5434165;Jaromerice nad Rokytnou;15.865584;49.094144
5434170;Odry-Loucky;17.80941;49.685093
5434174;Hermánky;17.75802;49.713633
5434175;Sebkovice;15.832537;49.122197
5434184;Jakubcovice nad Odrou;17.78464;49.69809
5434185;Jemnice;15.583233;49.015492
5434194;Opava východ;17.908139;49.934743
5434195;Jihlava-Bosch Diesel;15.608532;49.443789
5434204;Opava-Komárov;17.958935;49.91763
5434205;Jihlava-Stare Hory;15.568098;49.410327
5434214;Kylesovice;17.908665;49.925107
5434215;Jihlava;15.599041;49.414452
5434224;Otice;17.87059;49.918939
5434225;Jihlava mesto;15.583187;49.403771
5434232;Mikulovice;17.32015;50.302456
5434234;Opava západ;17.888677;49.938616
5434242;Ondrejovice;17.343893;50.271724
5434252;Milotice nad Opavou;17.557594;50.014192
5434254;Vavrovice;17.858182;49.975232
5434262;Kunov;17.516086;50.037101
5434272;Nové Herminovy;17.52696;50.02461
5434275;Kobyli na Morave;16.88142;48.934157
5434282;Mohelnice;16.942823;49.776938
5434285;Brumovice;16.904694;48.946844
5434292;Moravicany;16.970725;49.757518
5434294;Osoblaha;17.722451;50.26821
5434295;Kojetice na Morave;15.825798;49.149487
5434302;Moravský Beroun;17.432501;49.784501
5434304;Amalin;17.663658;50.216001
5434306;Kojetín;17.304698;49.345421
5434312;Námest na Hane;17.070285;49.597852
5434314;Bohusov;17.714984;50.240216
5434324;Horní Povelice;17.654789;50.225771
5434325;Cervenka Zastavka;17.07778;49.723627
5434326;Merovice nad Hanou;17.247633;49.343614
5434334;Koberno;17.699001;50.228039
5434345;Slapanice Zastávka;16.709096;49.162379
5434352;Nový Malín;17.034119;49.944781
5434354;Slezske Rudoltice;17.683516;50.212146
5434362;Olomouc hl. n.;17.277932;49.593129
5434364;Ostrava hl. n.;18.267262;49.852085
5434372;Olomouc mesto;17.241307;49.59423
5434374;Ostrava-Kuncicky;18.29677;49.808147
5434382;Olomouc-Hejcin;17.236604;49.602273
5434384;Ostrava-Marianske Hory;18.240346;49.836937
5434385;Kostelec na Hané;17.064784;49.508953
5434392;Olomouc-Repcín;17.224005;49.616745
5434393;Ostrava-Stodolni;18.281004;49.834674
5434394;Ostrava stred;18.282719;49.829085
5434395;Lutotin;17.031389;49.518482
5434402;Olomouc-Nová Ulice;17.244047;49.587496
5434405;Zdetín u Prostejova;16.988503;49.528598
5434412;Olomouc-Smetanovy Sady;17.254878;49.58555
5434414;Ostrava-Kuncice;18.291929;49.790926
5434424;Ostrava-Bartovice;18.340087;49.779167
5434434;Ostrava-Svinov;18.210233;49.82139
5434444;Ostrava-Trebovice;18.195801;49.84201
5434454;Polanka nad Odrou;18.189502;49.778176
5434455;Krahulov;15.80447;49.215268
5434464;Ostravice;18.393347;49.537656
5434465;Kralice nad Oslavou;16.203724;49.192457
5434472;Ostruzna;17.050562;50.183867
5434475;Kromeríz;17.403392;49.30233
5434482;Ramzova;17.063571;50.193805
5434485;Bezmerov;17.339086;49.331906
5434494;Ostravice Zastavka;18.380526;49.550389
5434495;Jarohnevice;17.37973;49.263274
5434505;Kotojedy;17.403331;49.283713
5434512;Rapotin zastavka;17.031113;50.009824
5434514;Paskov;18.303102;49.735632
5434515;Postoupky;17.361937;49.320556
5434522;Petrov nad Desnou;17.030258;50.000609
5434524;Petrovice u Karviné;18.549477;49.894261
5434532;Rapotin;17.032677;50.01451
5434534;Zavada;18.508606;49.897496
5434535;Selesovice;17.363771;49.25004
5434542;Velké Losiny;17.042451;50.031776
5434544;Polom;17.855777;49.574384
5434545;Krenovice horni nádrazí;16.824584;49.143664
5434552;Velké Losiny Zastavka;17.05517;50.039687
5434553;Velke Losiny Zamek;17.035734;50.022213
5434554;Belotin;17.799456;49.58388
5434555;Hosteradky-Resov;16.782387;49.119749
5434562;Písecná;17.260084;50.278848
5434565;Zbysov;16.805756;49.131976
5434567;Troubelice Stred;17.07731;49.81551
5434572;Ceska Ves;17.214979;50.252896
5434574;Pribor;18.142236;49.635825
5434575;Krizanov;16.080385;49.384767
5434582;Hradec Nova Ves;17.274095;50.286504
5434584;Ropice;18.616587;49.71283
5434585;Orechov;16.136545;49.350495
5434592;Cesna Ves bazen;17.227144;50.259693
5434594;Ropice Zalesi;18.596615;49.693783
5434595;Kunovice;17.470065;49.051952
5434604;Sedlnice;18.089652;49.676159
5434605;Kunovice Zastavka;17.46099;49.038233
5434614;Skotnice;18.129571;49.655834
5434615;Popovice u Uherskeho Hradiste;17.527818;49.046073
5434625;Vesky;17.502062;49.042768
5434636;Kunovice-Lóucka;17.818799;49.440196
5434642;Osek nad Becvou;17.523621;49.517179
5434646;Rajnochovice;17.797389;49.431981
5434652;Prosenice;17.484748;49.503157
5434655;Kurim;16.534059;49.301055
5434662;Prerov;17.446173;49.446351
5434664;Skrochovice;17.776924;50.018407
5434665;Ceska;16.566799;49.28457
5434672;Horní Mostenice Zastavka;17.452536;49.415546
5434674;Holasovice;17.805041;49.99936
5434675;Kyjov;17.122844;49.016219
5434684;Uvalno;17.75489;50.049427
5434685;Kyjov Zastavka;17.122853;49.003868
5434694;Studénka;18.06662;49.707382
5434702;Príkazy;17.141458;49.639356
5434705;Lednice;16.800673;48.794547
5434712;Skrben;17.170163;49.639267
5434715;Lednice Rybniky;16.803214;48.781519
5434725;Letovice;16.571061;49.555432
5434735;Letovice Zastavka;16.576825;49.535679
5434745;Rozhrani;16.532663;49.601171
5434755;Luhacovice;17.751635;49.098811
5434765;Biskupice u Luhacovic;17.716892;49.077143
5434772;Hanusovice-Holba;16.92297;50.058288
5434775;Polichno;17.711066;49.068357
5434782;Roznov pod Radhostem;18.134619;49.460457
5434785;Luka nad Jihlavou;15.709965;49.369573
5434795;Maly Beranov;15.631485;49.402279
5434802;Zubri;18.092897;49.461292
5434804;Suchdol nad Odrou;17.938858;49.641998
5434805;Bitovcice;15.734755;49.362978
5434812;Ruda nad Moravou;16.888733;49.983546
5434814;Hladke Zivotice Mistni nadrazí;17.950858;49.679897
5434822;Bartonov;16.874861;49.968318
5434824;Jeseník nad Odrou;17.902009;49.615294
5434825;Luzice;17.062267;48.827762
5434832;Rýmarov;17.28413;49.929717
5434837;Mestecko Trnávka;16.721559;49.715698
5434842;Jamartice;17.317974;49.934093
5434844;Mankovice;17.875171;49.635934
5434847;Rozstani;16.730298;49.729888
5434852;Velká Stahle;17.351525;49.931473
5434854;Stítina;18.006362;49.912909
5434855;Mikulov na Morave;16.625611;48.802197
5434862;Senice na Hané;17.099826;49.621329
5434864;Mokre Lazce;18.030704;49.909472
5434865;Brezi;16.554418;48.812882
5434872;Odrlice;17.072119;49.643554
5434874;Stramberk;18.132484;49.583044
5434875;Miroslav;16.362652;48.935491
5434882;Senice na Hané Zastavka;17.086253;49.632685
5434884;Zenklava;18.130895;49.564618
5434885;Dolenice;16.36783;48.912167
5434892;Sobotín;17.067426;50.017867
5434894;Tremesná ve Slezsku;17.57379;50.199866
5434902;Staré Mesto pod Snezníkem;16.942015;50.16285
5434904;Divci Hrad;17.644703;50.232463
5434907;Mladejov na Morave;16.588263;49.825127
5434912;Stren;17.157321;49.696988
5434914;Liptan;17.608713;50.223545
5434917;Anenska Studanka;16.556515;49.854477
5434922;Petrov nad Desnou zastavka;17.042643;50.005171
5434924;Trinec;18.661285;49.688007
5434927;Kuncina;16.637775;49.796276
5434932;Stepánov;17.218902;49.6717
5434934;Trinec-Konska;18.641179;49.702218
5434937;Trpik;16.56963;49.845133
5434942;Sternberk;17.285958;49.720769
5434945;Modrice;16.60618;49.133879
5434952;Mladejovice;17.235362;49.758366
5434955;Moravská Nová Ves;17.022353;48.799806
5434962;Starnov;17.284988;49.684714
5434967;Moravská Trebová;16.666198;49.766899
5434972;Sumperk;16.983105;49.961809
5434975;Ostopovice;16.543859;49.165107
5434976;Brno-St. Liskovec;16.564841;49.162055
5434977;Linhartice;16.706931;49.751567
5434982;Vikyrovice;17.013909;49.976981
5434984;Verovice;18.133025;49.537183
5434985;Moravské Bránice;16.428993;49.085247
5434992;Teplice nad Becvou;17.74874;49.530368
5434995;Ivancice Letovisko;16.402046;49.09479
5435004;Vítkov;17.747517;49.774172
5435005;Moravské Budejovice;15.809377;49.057559
5435012;Nová Hradecna;17.072322;49.836008
5435014;Cermná ve Slezsku;17.709319;49.788124
5435015;Dedice;15.727567;49.033162
5435022;Troubelice Zastavka;17.066835;49.825402
5435024;Klokocov;17.769548;49.737556
5435032;Babice u Sternberka;17.268659;49.741027
5435034;Vratimov;18.302357;49.771442
5435044;Ostrava-Vitkovice;18.262897;49.801806
5435055;Jackov;15.766106;49.036889
5435062;Trebcín;17.118365;49.550624
5435065;Lhotice u Jemnice;15.60857;49.021309
5435075;Racovice;15.688436;49.023579
5435085;Trebelovice;15.658915;49.018786
5435095;Vesce;15.831421;49.01899
5435105;Moravský Krumlov;16.337982;49.046279
5435112;Unicov;17.115718;49.779237
5435122;Ujezd u Unicova;17.184825;49.775306
5435125;Moravský Písek;17.314975;48.977597
5435132;Unicov Zastavka;17.143624;49.77758
5435135;Moravský Písek Zastavka;17.329325;48.990714
5435142;Valasská Polanka;17.999404;49.258394
5435145;Mutenice;17.040436;48.904594
5435152;Luzná u Vsetina;18.020408;49.242931
5435155;Mutenice Zastavka;17.02671;48.912057
5435162;Valasské Mezirící;17.960442;49.474612
5435172;Brnov;17.966306;49.436834
5435175;Námest nad Oslavou;16.147549;49.206996
5435182;Hrachovec;18.004182;49.47643
5435185;Napajedla;17.504788;49.163165
5435192;Krhova;17.987178;49.477194
5435195;Spytihnev;17.495252;49.142519
5435202;Lhotka nad Becvou;17.932815;49.504224
5435205;Nedakonice;17.375316;49.032625
5435212;Zasová;18.041684;49.467982
5435215;Nedvedice;16.336088;49.454452
5435222;Valsov;17.437073;49.933652
5435225;Doubravnik;16.351987;49.427921
5435232;Bridlicna Lesy;17.403228;49.917849
5435235;Nemcice nad Hanou;17.21555;49.345058
5435242;Vápenná;17.095094;50.283873
5435245;Nemotice;17.114372;49.13302
5435255;Jestrabice;17.112764;49.088962
5435265;Nesovice;17.081001;49.149195
5435272;Karolinka Zastavka;18.231256;49.350434
5435275;Brankovice;17.133885;49.150584
5435282;Velká Bystrice;17.345131;49.59351
5435285;Nezamyslice;17.161338;49.33566
5435292;Bystrovany;17.322786;49.598754
5435295;Chvalkovice na Hane;17.110137;49.319977
5435302;Velká Bystrice Zastavka;17.364859;49.597869
5435312;Velké Karlovice;18.302097;49.362363
5435322;Karolinka;18.245215;49.35036
5435332;Velké Karlovice Zastavka;18.285912;49.35862
5435342;Vrbátky;17.198109;49.501942
5435352;Kralicky;17.180945;49.486504
5435362;Vrbno pod Pradedem;17.387996;50.117743
5435365;Nezdenice;17.748839;49.022298
5435372;Karlovice;17.439239;50.104948
5435375;Zahorovice;17.777135;49.021209
5435382;Pochen;17.448227;50.074959
5435385;Nové Mesto na Morave;16.080807;49.568344
5435392;Skrbovice;17.484353;50.052116
5435395;Nové Mesto na Morave Zastavka;16.060092;49.564945
5435402;Siroka Niva;17.473451;50.066595
5435405;Olesna na Morave;16.124589;49.56171
5435412;Vrbno pod Pradedem Zastavka;17.398193;50.114263
5435415;Novosedly;16.494488;48.826011
5435422;Karlovice zastavka;17.427802;50.107609
5435425;Jevisovka;16.466809;48.820307
5435435;Dobre Pole;16.533862;48.820074
5435442;Vsetín;17.994442;49.335421
5435445;Okrísky;15.77087;49.247973
5435452;Hovezí;18.059736;49.304811
5435455;Hvezdonovice;15.758347;49.222839
5435462;Janova;18.019885;49.308243
5435465;Olbramkostel;15.949068;48.903162
5435472;Leskovec;18.001045;49.286842
5435475;Osícko;17.742382;49.423152
5435492;Ustí u Vsetina Zastavka;18.003473;49.309854
5435495;Uherský Ostroh;17.403418;48.981977
5435502;Zábreh na Morave;16.887217;49.87227
5435505;Ostrov nad Oslavou;15.992012;49.495703
5435512;Postrelmov;16.92482;49.908767
5435515;Zlín-Dlouha;17.672316;49.229289
5435522;Zlaté Hory;17.383088;50.259369
5435525;Zlín-u Mlyna;17.584713;49.207634
5435532;Ondrejovice Zastavka;17.353718;50.2629
5435542;Zábreh na Morave Zastavka;16.889152;49.884982
5435555;Ostrozská Nová Ves;17.436803;49.009947
5435565;Ostrozská Nová Ves Lazne;17.446058;49.018131
5435572;Zulová;17.102691;50.307591
5435575;Otrokovice;17.531706;49.20234
5435582;Tomikovice;17.107702;50.322622
5435585;Zlín-Malenovice Zastavka;17.573797;49.205542
5435605;Podivín;16.853793;48.837599
5435615;Ladna;16.880807;48.813276
5435625;Rakvice;16.822468;48.866049
5435635;Otrokovice-Travniky;17.546457;49.200432
5435637;Pohled;15.657297;49.600382
5435647;Stribrne Hory;15.683938;49.597111
5435685;Postorna;16.851978;48.750969
5435695;Charvatska Nova Ves;16.842412;48.759781
5435705;Prostejov hlavní nádrazí;17.12956;49.472369
5435712;Vrahovice;17.150388;49.482925
5435725;Prostejov místní nádrazí;17.111486;49.478987
5435737;Pribyslav;15.743087;49.569671
5435747;Pribyslav Zastavka;15.717728;49.579312
5435757;Ronov nad Sazavou;15.773046;49.566731
5435765;Kremenec;16.906246;49.57247
5435767;Nizkov;15.797985;49.555711
5435775;Ptení;16.957577;49.529688
5435785;Cunin;16.914108;49.563291
5435795;Strazisko;16.928765;49.542401
5435805;Rájec-Jestrebí;16.627582;49.408581
5435815;Rajhrad;16.605207;49.084342
5435825;Popovice u Rajhradu;16.605814;49.102773
5435835;Raksice;16.345078;49.014227
5435845;Bohutice;16.356039;48.987994
5435855;Rapotice;16.257546;49.183479
5435865;Vysoké Popovice;16.29184;49.17848
5435875;Rohatec;17.198069;48.892737
